rpdzkj@95:~/fourth/loh95/testRecord$ iperf3 -s -i 60
-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.1.169, port 56888
[  5] local 192.168.1.95 port 5201 connected to 192.168.1.169 port 46409
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5] 13860.00-13920.00 sec  6.67 GBytes   955 Mbits/sec  0.017 ms  525/4946221 (0.011%)
[  5] 13920.00-13980.00 sec  6.67 GBytes   955 Mbits/sec  0.026 ms  48/4945497 (0.00097%)
[  5] 13980.00-14040.00 sec  6.67 GBytes   955 Mbits/sec  0.024 ms  188/4946278 (0.0038%)
[  5] 14040.00-14100.00 sec  6.67 GBytes   955 Mbits/sec  0.026 ms  411/4948352 (0.0083%)
[  5] 14100.00-14160.00 sec  6.67 GBytes   955 Mbits/sec  0.027 ms  0/4945365 (0%)
[  5] 14160.00-14220.00 sec  6.67 GBytes   955 Mbits/sec  0.019 ms  352/4945755 (0.0071%)
[  5] 14220.00-14280.00 sec  6.67 GBytes   955 Mbits/sec  0.016 ms  234/4945738 (0.0047%)
[  5] 14280.00-14340.00 sec  6.67 GBytes   955 Mbits/sec  0.025 ms  0/4945474 (0%)
[  5] 14340.00-14400.00 sec  6.67 GBytes   955 Mbits/sec  0.017 ms  244/4946919 (0.0049%)
[  5] 14400.00-14460.00 sec  6.67 GBytes   955 Mbits/sec  0.025 ms  129/4944207 (0.0026%)
[  5] 14460.00-14520.00 sec  6.67 GBytes   955 Mbits/sec  0.025 ms  124/4947095 (0.0025%)
[  5] 14520.00-14580.00 sec  6.67 GBytes   955 Mbits/sec  0.018 ms  308/4946975 (0.0062%)
[  5] 14580.00-14640.00 sec  6.67 GBytes   955 Mbits/sec  0.016 ms  29/4946966 (0.00059%)
[  5] 14640.00-14700.00 sec  6.67 GBytes   955 Mbits/sec  0.017 ms  236/4944314 (0.0048%)
[  5] 14700.00-14760.00 sec  6.67 GBytes   955 Mbits/sec  0.017 ms  0/4944091 (0%)
[  5] 14760.00-14820.00 sec  6.67 GBytes   954 Mbits/sec  0.014 ms  0/4943008 (0%)
[  5] 14820.00-14880.00 sec  6.67 GBytes   955 Mbits/sec  0.023 ms  40/4947161 (0.00081%)
[  5] 14880.00-14940.00 sec  6.67 GBytes   955 Mbits/sec  0.016 ms  13/4946112 (0.00026%)
[  5] 14940.00-15000.00 sec  6.67 GBytes   955 Mbits/sec  0.017 ms  0/4946999 (0%)
[  5] 15000.00-15060.00 sec  6.67 GBytes   955 Mbits/sec  0.017 ms  210/4945659 (0.0042%)
[  5] 15060.00-15120.00 sec  6.67 GBytes   955 Mbits/sec  0.022 ms  119/4947859 (0.0024%)
[  5] 15120.00-15180.00 sec  6.67 GBytes   955 Mbits/sec  0.030 ms  50/4945414 (0.001%)
[  5] 15180.00-15240.00 sec  6.67 GBytes   955 Mbits/sec  0.017 ms  0/4948310 (0%)
[  5] 15240.00-15300.00 sec  6.65 GBytes   952 Mbits/sec  0.026 ms  117/4933361 (0.0024%)
[  5] 15300.00-15360.00 sec  6.66 GBytes   953 Mbits/sec  0.016 ms  0/4936339 (0%)
[  5] 15360.00-15420.00 sec  6.66 GBytes   953 Mbits/sec  0.026 ms  0/4937032 (0%)
[  5] 15420.00-15480.00 sec  6.27 GBytes   898 Mbits/sec  0.015 ms  0/4650307 (0%)
[  5] 15480.00-15540.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  4/4632202 (8.6e-05%)
[  5] 15540.00-15600.00 sec  6.34 GBytes   907 Mbits/sec  0.015 ms  193/4698702 (0.0041%)
[  5] 15600.00-15660.00 sec  6.34 GBytes   908 Mbits/sec  0.016 ms  330/4701210 (0.007%)
[  5] 15660.00-15720.00 sec  6.32 GBytes   906 Mbits/sec  0.025 ms  158/4690313 (0.0034%)
[  5] 15720.00-15780.00 sec  6.33 GBytes   906 Mbits/sec  0.018 ms  51/4690259 (0.0011%)
[  5] 15780.00-15840.00 sec  6.32 GBytes   904 Mbits/sec  0.018 ms  32/4684804 (0.00068%)
[  5] 15840.00-15900.00 sec  6.32 GBytes   905 Mbits/sec  0.023 ms  38/4685968 (0.00081%)
[  5] 15900.00-15960.00 sec  6.31 GBytes   904 Mbits/sec  0.016 ms  71/4680260 (0.0015%)
[  5] 15960.00-16020.00 sec  6.31 GBytes   904 Mbits/sec  0.016 ms  12/4682627 (0.00026%)
[  5] 16020.00-16080.00 sec  6.47 GBytes   927 Mbits/sec  0.017 ms  0/4800357 (0%)
[  5] 16080.00-16140.00 sec  6.66 GBytes   953 Mbits/sec  0.017 ms  0/4938513 (0%)
[  5] 16140.00-16200.00 sec  6.66 GBytes   954 Mbits/sec  0.016 ms  0/4938874 (0%)
[  5] 16200.00-16260.00 sec  6.66 GBytes   954 Mbits/sec  0.014 ms  220/4939625 (0.0045%)
[  5] 16260.00-16320.00 sec  6.66 GBytes   954 Mbits/sec  0.024 ms  373/4942629 (0.0075%)
[  5] 16320.00-16380.00 sec  6.67 GBytes   954 Mbits/sec  0.016 ms  0/4943781 (0%)
[  5] 16380.00-16440.00 sec  6.67 GBytes   954 Mbits/sec  0.025 ms  252/4943482 (0.0051%)
[  5] 16440.00-16500.00 sec  6.66 GBytes   953 Mbits/sec  0.016 ms  138/4936765 (0.0028%)
[  5] 16500.00-16560.00 sec  6.66 GBytes   954 Mbits/sec  0.026 ms  0/4939360 (0%)
[  5] 16560.00-16620.00 sec  6.66 GBytes   953 Mbits/sec  0.025 ms  12/4937126 (0.00024%)
[  5] 16620.00-16680.00 sec  6.66 GBytes   954 Mbits/sec  0.022 ms  0/4939505 (0%)
[  5] 16680.00-16740.00 sec  6.66 GBytes   953 Mbits/sec  0.026 ms  292/4936333 (0.0059%)
[  5] 16740.00-16800.00 sec  6.66 GBytes   954 Mbits/sec  0.018 ms  0/4939244 (0%)
[  5] 16800.00-16860.00 sec  6.66 GBytes   953 Mbits/sec  0.016 ms  74/4935737 (0.0015%)
[  5] 16860.00-16920.00 sec  6.66 GBytes   953 Mbits/sec  0.018 ms  96/4937162 (0.0019%)
[  5] 16920.00-16980.00 sec  6.52 GBytes   934 Mbits/sec  0.017 ms  28/4835843 (0.00058%)
[  5] 16980.00-17040.00 sec  6.27 GBytes   898 Mbits/sec  0.018 ms  147/4649396 (0.0032%)
[  5] 17040.00-17100.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/4628773 (0%)
[  5] 17100.00-17160.00 sec  6.25 GBytes   895 Mbits/sec  0.018 ms  119/4633282 (0.0026%)
[  5] 17160.00-17220.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/4632883 (0%)
[  5] 17220.00-17280.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  24/4632285 (0.00052%)
[  5] 17280.00-17340.00 sec  6.24 GBytes   893 Mbits/sec  0.025 ms  129/4626333 (0.0028%)
[  5] 17340.00-17400.00 sec  6.24 GBytes   893 Mbits/sec  0.029 ms  1/4626690 (2.2e-05%)
[  5] 17400.00-17460.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  23/4628658 (0.0005%)
[  5] 17460.00-17520.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/4628937 (0%)
[  5] 17520.00-17580.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  223/4629824 (0.0048%)
[  5] 17580.00-17640.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/4630167 (0%)
[  5] 17640.00-17700.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  121/4629533 (0.0026%)
[  5] 17700.00-17760.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  339/4629842 (0.0073%)
[  5] 17760.00-17820.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  213/4629365 (0.0046%)
[  5] 17820.00-17880.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/4628543 (0%)
[  5] 17880.00-17940.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/4627950 (0%)
[  5] 17940.00-18000.00 sec  6.24 GBytes   893 Mbits/sec  0.023 ms  111/4627849 (0.0024%)
[  5] 18000.00-18060.00 sec  6.24 GBytes   894 Mbits/sec  0.032 ms  245/4630724 (0.0053%)
[  5] 18060.00-18120.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/4628952 (0%)
[  5] 18120.00-18180.00 sec  6.24 GBytes   894 Mbits/sec  0.024 ms  0/4630314 (0%)
[  5] 18180.00-18240.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  344/4629348 (0.0074%)
[  5] 18240.00-18300.00 sec  6.25 GBytes   894 Mbits/sec  0.026 ms  123/4631636 (0.0027%)
[  5] 18300.00-18360.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  127/4629298 (0.0027%)
[  5] 18360.00-18420.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  220/4630011 (0.0048%)
[  5] 18420.00-18480.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  195/4628897 (0.0042%)
[  5] 18480.00-18540.00 sec  6.24 GBytes   894 Mbits/sec  0.022 ms  456/4629003 (0.0099%)
[  5] 18540.00-18600.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  0/4628452 (0%)
[  5] 18600.00-18660.00 sec  6.25 GBytes   894 Mbits/sec  0.037 ms  138/4631398 (0.003%)
[  5] 18660.00-18720.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  130/4630241 (0.0028%)
[  5] 18720.00-18780.00 sec  6.25 GBytes   894 Mbits/sec  0.022 ms  6/4631959 (0.00013%)
[  5] 18780.00-18840.00 sec  6.24 GBytes   894 Mbits/sec  0.014 ms  244/4628349 (0.0053%)
[  5] 18840.00-18900.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  137/4629989 (0.003%)
[  5] 18900.00-18960.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  358/4629238 (0.0077%)
[  5] 18960.00-19020.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  0/4628771 (0%)
[  5] 19020.00-19080.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/4629534 (0%)
[  5] 19080.00-19140.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  31/4629487 (0.00067%)
[  5] 19140.00-19200.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/4630241 (0%)
[  5] 19200.00-19260.00 sec  6.25 GBytes   894 Mbits/sec  0.027 ms  0/4631419 (0%)
[  5] 19260.00-19320.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  15/4632254 (0.00032%)
[  5] 19320.00-19380.00 sec  6.25 GBytes   894 Mbits/sec  0.015 ms  0/4631751 (0%)
[  5] 19380.00-19440.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  220/4632311 (0.0047%)
[  5] 19440.00-19500.00 sec  6.25 GBytes   894 Mbits/sec  0.020 ms  433/4631448 (0.0093%)
[  5] 19500.00-19560.00 sec  6.25 GBytes   894 Mbits/sec  0.024 ms  0/4632181 (0%)
[  5] 19560.00-19620.00 sec  6.24 GBytes   893 Mbits/sec  0.019 ms  0/4627932 (0%)
[  5] 19620.00-19680.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/4628844 (0%)
[  5] 19680.00-19740.00 sec  6.24 GBytes   893 Mbits/sec  0.018 ms  128/4627175 (0.0028%)
[  5] 19740.00-19800.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/4629422 (0%)
[  5] 19800.00-19860.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/4628116 (0%)
[  5] 19860.00-19920.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/4629587 (0%)
[  5] 19920.00-19980.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  84/4629619 (0.0018%)
[  5] 19980.00-20040.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/4628653 (0%)
[  5] 20040.00-20100.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/4628020 (0%)
[  5] 20100.00-20160.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/4629416 (0%)
[  5] 20160.00-20220.00 sec  6.25 GBytes   894 Mbits/sec  0.026 ms  130/4632286 (0.0028%)
[  5] 20220.00-20280.00 sec  6.25 GBytes   894 Mbits/sec  0.028 ms  0/4631906 (0%)
[  5] 20280.00-20340.00 sec  6.25 GBytes   894 Mbits/sec  0.024 ms  14/4631964 (0.0003%)
[  5] 20340.00-20400.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/4629554 (0%)
[  5] 20400.00-20460.00 sec  6.24 GBytes   894 Mbits/sec  0.024 ms  13/4628954 (0.00028%)
[  5] 20460.00-20520.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  0/4629022 (0%)
[  5] 20520.00-20580.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/4628499 (0%)
[  5] 20580.00-20640.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/4629653 (0%)
[  5] 20640.00-20700.00 sec  6.24 GBytes   893 Mbits/sec  0.015 ms  25/4626827 (0.00054%)
[  5] 20700.00-20760.00 sec  6.24 GBytes   894 Mbits/sec  0.032 ms  0/4629702 (0%)
[  5] 20760.00-20820.00 sec  6.24 GBytes   894 Mbits/sec  0.035 ms  21/4630198 (0.00045%)
[  5] 20820.00-20880.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  117/4628414 (0.0025%)
[  5] 20880.00-20940.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/4628703 (0%)
[  5] 20940.00-21000.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/4632373 (0%)
[  5] 21000.00-21060.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/4629905 (0%)
[  5] 21060.00-21120.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/4629842 (0%)
[  5] 21120.00-21180.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  5/4628658 (0.00011%)
[  5] 21180.00-21240.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  580/4628501 (0.013%)
[  5] 21240.00-21300.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  173/4630677 (0.0037%)
[  5] 21300.00-21360.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  15/4628793 (0.00032%)
[  5] 21360.00-21420.00 sec  6.24 GBytes   894 Mbits/sec  0.022 ms  126/4630275 (0.0027%)
[  5] 21420.00-21480.00 sec  6.24 GBytes   894 Mbits/sec  0.028 ms  0/4628682 (0%)
[  5] 21480.00-21540.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/4629889 (0%)
[  5] 21540.00-21600.00 sec  6.24 GBytes   894 Mbits/sec  0.015 ms  244/4628724 (0.0053%)
[  5] 21600.00-21660.00 sec  6.24 GBytes   894 Mbits/sec  0.039 ms  104/4628321 (0.0022%)
[  5] 21660.00-21720.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  127/4630622 (0.0027%)
[  5] 21720.00-21780.00 sec  6.24 GBytes   894 Mbits/sec  0.030 ms  324/4630476 (0.007%)
[  5] 21780.00-21840.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  126/4627404 (0.0027%)
[  5] 21840.00-21900.00 sec  6.24 GBytes   894 Mbits/sec  0.015 ms  0/4629897 (0%)
[  5] 21900.00-21960.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  127/4628758 (0.0027%)
[  5] 21960.00-22020.00 sec  6.24 GBytes   894 Mbits/sec  0.022 ms  0/4630192 (0%)
[  5] 22020.00-22080.00 sec  6.24 GBytes   894 Mbits/sec  0.022 ms  0/4628608 (0%)
[  5] 22080.00-22140.00 sec  6.24 GBytes   894 Mbits/sec  0.030 ms  0/4629156 (0%)
[  5] 22140.00-22200.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/4628915 (0%)
[  5] 22200.00-22260.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/4629207 (0%)
[  5] 22260.00-22320.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/4629634 (0%)
[  5] 22320.00-22380.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  192/4629620 (0.0041%)
[  5] 22380.00-22440.00 sec  6.24 GBytes   893 Mbits/sec  0.016 ms  0/4627575 (0%)
[  5] 22440.00-22500.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  339/4629404 (0.0073%)
[  5] 22500.00-22560.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/4628658 (0%)
[  5] 22560.00-22620.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/4629959 (0%)
[  5] 22620.00-22680.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  569/4630423 (0.012%)
[  5] 22680.00-22740.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/4627934 (0%)
[  5] 22740.00-22800.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  138/4626853 (0.003%)
[  5] 22800.00-22860.00 sec  6.24 GBytes   893 Mbits/sec  0.030 ms  221/4627333 (0.0048%)
[  5] 22860.00-22920.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  11/4630018 (0.00024%)
[  5] 22920.00-22980.00 sec  6.24 GBytes   893 Mbits/sec  0.020 ms  33/4627548 (0.00071%)
[  5] 22980.00-23040.00 sec  6.24 GBytes   893 Mbits/sec  0.027 ms  88/4627133 (0.0019%)
[  5] 23040.00-23100.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/4629099 (0%)
[  5] 23100.00-23160.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  0/4630242 (0%)
[  5] 23160.00-23220.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  137/4629592 (0.003%)
[  5] 23220.00-23280.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  138/4630992 (0.003%)
[  5] 23280.00-23340.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  130/4628978 (0.0028%)
[  5] 23340.00-23400.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  127/4629588 (0.0027%)
[  5] 23400.00-23460.00 sec  6.24 GBytes   894 Mbits/sec  0.023 ms  0/4629910 (0%)
[  5] 23460.00-23520.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/4630284 (0%)
[  5] 23520.00-23580.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  72/4629812 (0.0016%)
[  5] 23580.00-23640.00 sec  6.25 GBytes   894 Mbits/sec  0.027 ms  0/4632278 (0%)
[  5] 23640.00-23700.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/4632438 (0%)
[  5] 23700.00-23760.00 sec  6.25 GBytes   894 Mbits/sec  0.020 ms  113/4632157 (0.0024%)
[  5] 23760.00-23820.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  6/4632572 (0.00013%)
[  5] 23820.00-23880.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  21/4631940 (0.00045%)
[  5] 23880.00-23940.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/4631382 (0%)
[  5] 23940.00-24000.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  532/4628866 (0.011%)
[  5] 24000.00-24060.00 sec  6.24 GBytes   894 Mbits/sec  0.063 ms  383/4629926 (0.0083%)
[  5] 24060.00-24120.00 sec  6.23 GBytes   891 Mbits/sec  0.019 ms  49/4616981 (0.0011%)
[  5] 24120.00-24180.00 sec  6.23 GBytes   892 Mbits/sec  0.025 ms  55/4621558 (0.0012%)
[  5] 24180.00-24240.00 sec  6.23 GBytes   892 Mbits/sec  0.016 ms  55/4621464 (0.0012%)
[  5] 24240.00-24300.00 sec  6.24 GBytes   893 Mbits/sec  0.018 ms  17/4627237 (0.00037%)
[  5] 24300.00-24360.00 sec  6.23 GBytes   892 Mbits/sec  0.017 ms  39/4620099 (0.00084%)
[  5] 24360.00-24420.00 sec  6.23 GBytes   892 Mbits/sec  0.016 ms  15/4620944 (0.00032%)
[  5] 24420.00-24480.00 sec  6.23 GBytes   893 Mbits/sec  0.018 ms  50/4623447 (0.0011%)
[  5] 24480.00-24540.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  39/4624180 (0.00084%)
[  5] 24540.00-24600.00 sec  6.24 GBytes   893 Mbits/sec  0.015 ms  86/4623559 (0.0019%)
[  5] 24600.00-24660.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  18/4623630 (0.00039%)
[  5] 24660.00-24720.00 sec  6.23 GBytes   892 Mbits/sec  0.018 ms  31/4622297 (0.00067%)
[  5] 24720.00-24780.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  34/4623514 (0.00074%)
[  5] 24780.00-24840.00 sec  6.24 GBytes   893 Mbits/sec  0.024 ms  269/4624685 (0.0058%)
[  5] 24840.00-24900.00 sec  6.24 GBytes   893 Mbits/sec  0.028 ms  40/4625341 (0.00086%)
[  5] 24900.00-24960.00 sec  6.24 GBytes   893 Mbits/sec  0.015 ms  7/4626189 (0.00015%)
[  5] 24960.00-25020.00 sec  6.24 GBytes   893 Mbits/sec  0.026 ms  25/4626481 (0.00054%)
[  5] 25020.00-25080.00 sec  6.24 GBytes   893 Mbits/sec  0.018 ms  46/4624591 (0.00099%)
[  5] 25080.00-25140.00 sec  6.23 GBytes   893 Mbits/sec  0.017 ms  63/4623340 (0.0014%)
[  5] 25140.00-25200.00 sec  6.24 GBytes   893 Mbits/sec  0.030 ms  62/4625440 (0.0013%)
[  5] 25200.00-25260.00 sec  6.24 GBytes   893 Mbits/sec  0.026 ms  65/4625839 (0.0014%)
[  5] 25260.00-25320.00 sec  6.24 GBytes   893 Mbits/sec  0.021 ms  128/4627681 (0.0028%)
[  5] 25320.00-25380.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  70/4625703 (0.0015%)
[  5] 25380.00-25440.00 sec  6.24 GBytes   893 Mbits/sec  0.016 ms  107/4624980 (0.0023%)
[  5] 25440.00-25500.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  390/4624132 (0.0084%)
[  5] 25500.00-25560.00 sec  6.23 GBytes   892 Mbits/sec  0.027 ms  356/4622257 (0.0077%)
[  5] 25560.00-25620.00 sec  6.24 GBytes   893 Mbits/sec  0.022 ms  70/4624477 (0.0015%)
[  5] 25620.00-25680.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  42/4625877 (0.00091%)
[  5] 25680.00-25740.00 sec  6.23 GBytes   892 Mbits/sec  0.019 ms  46/4622071 (0.001%)
[  5] 25740.00-25800.00 sec  6.24 GBytes   893 Mbits/sec  0.024 ms  155/4624110 (0.0034%)
[  5] 25800.00-25860.00 sec  6.23 GBytes   893 Mbits/sec  0.019 ms  267/4623487 (0.0058%)
[  5] 25860.00-25920.00 sec  6.24 GBytes   893 Mbits/sec  0.026 ms  12/4626280 (0.00026%)
[  5] 25920.00-25980.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  288/4630674 (0.0062%)
[  5] 25980.00-26040.00 sec  6.24 GBytes   893 Mbits/sec  0.019 ms  282/4627725 (0.0061%)
[  5] 26040.00-26100.00 sec  6.24 GBytes   894 Mbits/sec  0.029 ms  94/4630548 (0.002%)
[  5] 26100.00-26160.00 sec  6.24 GBytes   894 Mbits/sec  0.024 ms  184/4628312 (0.004%)
[  5] 26160.00-26220.00 sec  6.24 GBytes   894 Mbits/sec  0.033 ms  31/4629902 (0.00067%)
[  5] 26220.00-26280.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  89/4630462 (0.0019%)
[  5] 26280.00-26340.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  42/4629191 (0.00091%)
[  5] 26340.00-26400.00 sec  6.24 GBytes   893 Mbits/sec  0.016 ms  261/4627316 (0.0056%)
[  5] 26400.00-26460.00 sec  6.24 GBytes   893 Mbits/sec  0.028 ms  310/4625493 (0.0067%)
[  5] 26460.00-26520.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  185/4630295 (0.004%)
[  5] 26520.00-26580.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  48/4628785 (0.001%)
[  5] 26580.00-26640.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  50/4629561 (0.0011%)
[  5] 26640.00-26700.00 sec  6.24 GBytes   893 Mbits/sec  0.027 ms  45/4627957 (0.00097%)
[  5] 26700.00-26760.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  -49181/689519 (-7.1%)
[  5] 26760.00-26820.00 sec  6.24 GBytes   893 Mbits/sec  0.021 ms  0/0 (0%)
[  5] 26820.00-26880.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 26880.00-26940.00 sec  6.24 GBytes   894 Mbits/sec  0.014 ms  0/0 (0%)
[  5] 26940.00-27000.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 27000.00-27060.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 27060.00-27120.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 27120.00-27180.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 27180.00-27240.00 sec  6.24 GBytes   894 Mbits/sec  0.022 ms  0/0 (0%)
[  5] 27240.00-27300.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 27300.00-27360.00 sec  6.24 GBytes   893 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 27360.00-27420.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 27420.00-27480.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  0/0 (0%)
[  5] 27480.00-27540.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 27540.00-27600.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  0/0 (0%)
[  5] 27600.00-27660.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 27660.00-27720.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 27720.00-27780.00 sec  6.25 GBytes   894 Mbits/sec  0.024 ms  0/0 (0%)
[  5] 27780.00-27840.00 sec  6.24 GBytes   894 Mbits/sec  0.022 ms  0/0 (0%)
[  5] 27840.00-27900.00 sec  6.24 GBytes   894 Mbits/sec  0.029 ms  0/0 (0%)
[  5] 27900.00-27960.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 27960.00-28020.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 28020.00-28080.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 28080.00-28140.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 28140.00-28200.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 28200.00-28260.00 sec  6.24 GBytes   893 Mbits/sec  0.029 ms  0/0 (0%)
[  5] 28260.00-28320.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 28320.00-28380.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 28380.00-28440.00 sec  6.24 GBytes   894 Mbits/sec  0.031 ms  0/0 (0%)
[  5] 28440.00-28500.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
